ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
10.26843050116335,218.21668247048092,13753.99337343067,7.512608141042463,334.17807471095637,341.60220865225233,15.671563525842828,84.68266023310612,4.304689262186712,1
0.22749905020219874,152.5301111764229,39028.599340290755,3.4624920476792767,283.69378223429663,443.0292321286284,13.201943203829217,62.32271110691731,3.545741437567914,1
6.0172609236891335,206.01439977829966,15157.268786501596,7.582123856166227,307.7044735832638,431.78198749065535,14.22175703606797,53.31997717469853,4.427712282297473,1
7.110845138033223,213.88633690096805,25043.53280335705,6.048437038051848,245.95425295135874,505.73553454097697,16.38314048027098,91.68102605172317,5.712792127184658,1
6.350290472055328,190.38373782069618,14905.393851576406,5.537830156620091,,446.840605056286,13.98356664497345,67.81709623719206,4.265233067313503,1
8.129341720237186,211.12331234907046,22982.927444607063,6.779005476818379,326.39795325728005,367.9887836916985,13.910933188836339,55.795356643677046,4.822043563607494,1
10.252816232929478,218.2797000559973,18158.842119050863,8.657341897259338,349.5295678863063,336.1988371922729,19.4425988167568,82.85827183958872,4.559836218772728,1
5.462355934706153,187.70953274686872,11642.148998545998,8.4396410712474,,534.6639448904972,8.129792646305418,74.60371287284924,4.486180492425556,1
9.239440361060407,212.56907634315343,14829.624212321545,7.172920416881898,324.1289152553997,575.4219683641888,16.581120438382868,66.88527012551617,3.4719711273327922,1
7.071314192217861,213.61962501948653,20038.796416929355,7.602251873891982,290.05721880909675,605.3050414394087,8.713963616341118,58.41345969332727,4.293726559748635,1
7.11589526567209,193.70674452434446,18463.88366234153,4.9243889968068135,319.0569513003889,369.5340340016997,14.841579896963651,54.43749401642613,3.7360205470554306,1
8.238996596889073,199.5945386636891,25046.798640288314,9.288019857195886,350.8359860186515,328.3633982586783,18.743230788080666,54.41696499379492,3.089923748952148,1
6.446252031563202,204.25356307886767,11104.250507939692,7.648612892834538,,418.0412195645082,16.62562737934104,,4.976957857871973,1
6.161779499462049,202.7569725044581,12229.647584088485,11.523597512651355,324.04803479549577,344.3656891332465,14.685926834805741,47.803193695735956,4.003547029108377,1
6.772156537729458,196.90009840651135,13790.296201812738,9.57505287265186,,347.58837474387843,17.705727306416122,68.37981451778118,3.82725596122325,1
7.061845519716819,211.0916870824707,11300.238108793832,8.866359287204885,299.93807105083397,353.5104246491603,16.895753682783038,67.5771086755158,3.958248504440257,1
4.638250258554134,182.41962093934336,34261.98588949726,6.197715941573335,307.45845423970667,439.1177045525735,7.760852569489202,,4.124537824896342,1
7.6789668886832025,205.47991835519747,7472.506480020473,7.181868527775382,,395.23578431177197,7.9181503376644855,76.37830906277955,3.7189815585763064,1
8.137713063107284,178.71663294161257,33786.716309201074,9.10188513655897,,481.0735393354328,12.273180646441858,95.90528790951598,2.743866752405663,1
7.481397771916631,186.07476549927424,13781.780283955726,4.649253929836745,377.3443718640398,323.7728426252204,11.687123837165814,66.2916498377711,4.039976289796705,1
8.082148076453887,185.93241935475612,28407.66102588473,7.605420787733807,381.7618835882825,402.65802223263967,12.830646313172451,86.97972391731665,3.3734845141195007,1
,210.62735850548063,27983.17942203171,5.947212908027238,,436.8440525505291,16.127527143449186,64.56404411046557,4.290393223612015,1
7.70218309918713,192.13753061224048,18126.030963032394,9.154580506611481,364.1912269571671,646.7325987352091,14.376336909241957,90.5275363195179,4.382159162064481,1
6.75076118602011,207.25450536342476,23642.992596628425,7.691012379460733,293.7830398628194,446.6969390598088,6.0003909304893455,30.900815146077882,2.7777262647509398,1
,219.70604813973517,22387.315752754752,7.308500571669125,316.97300307263026,327.2895433835891,12.785265313763432,80.75786638068465,4.64936502812178,1
6.323942072569584,185.99241060624865,23234.788934234868,5.892962668914752,347.23682655314894,401.30489463039453,13.26328178732274,60.47403117761401,3.5750105760990736,1
5.4038836922267075,199.01667409214966,11571.421537186176,6.285433845719699,,377.4307462748564,11.859074319563035,74.0120431141782,3.189942299371127,1
5.699873488404511,159.43560108087217,31977.370136820922,5.249974384483521,,501.7432180670225,8.008011415089925,55.87024536465181,2.416402097988852,1
7.694264581971543,184.83630056639765,22673.0344718994,5.701063334216145,,439.6330268963013,8.857705530972908,64.97557391582566,5.707192759327155,1
8.581428693706043,186.60162110778467,20590.71211413799,3.924182928425397,366.1318999181253,384.30569829458165,9.999397816120336,66.69397283949574,3.3884482219420073,1
9.888941401311577,220.63882299221908,19892.38891391681,7.986456361636122,326.0765602807416,460.8124248503234,14.929172151503508,59.60280779405531,3.7501635103444078,1
3.4264503676355647,154.71172445985175,21839.69595639051,4.965722327957003,,437.3771805962571,14.689350595981807,56.49007684901041,5.978053939752291,1
8.370440489338627,231.44255333831302,15063.814968339631,12.279374176513643,,422.2938192522455,15.027087583819991,67.50300434801802,3.2106354104822326,1
,204.852186950213,13286.156575345676,9.09384342143146,332.84554447775605,365.6875203930603,8.589895534507548,76.3063756515083,4.26852451986332,1
8.390500571895505,215.29551801590392,27032.14226185955,6.553957721862112,282.8594530240477,443.44559028593557,12.84161099733484,46.36821940731078,4.150359337290418,1
7.581944679656733,193.2864626334158,21675.682866428633,9.821498519744832,381.9307439745554,414.81098538973544,16.109169169906238,92.60908363758074,4.833345773568087,1
9.850054687400437,208.74023200475307,35289.2371102066,8.350110051861993,337.2097419137133,462.48019891044623,10.105145943904347,50.88600603490619,4.5218361268659555,1
5.225683806899056,185.05044395099085,16276.398604470483,6.617097554173202,,394.634867724289,7.817811637117302,89.05258819146948,3.6957469824917286,1
9.663653196397622,233.48726795623753,13213.578253600463,10.149936905895792,293.07465745452157,326.77780298075004,10.43961936687407,62.455373067733596,4.741944304660503,1
,158.7629591628545,26210.116012222665,4.088762946636395,,354.8470532822727,16.00671093326133,85.33805330104508,5.010163393323611,1
7.935607325113079,207.0168520738294,19657.84331499779,8.604504846292835,312.34360712597277,358.8490033061344,21.22812723710723,63.77183268904524,3.61965073748165,1
8.928142080209764,197.64853023005696,27884.434251689578,8.968576039440352,,317.5326799498512,21.49786644469549,73.01113196656038,4.111101546196108,1
6.920342898512878,207.82136307848964,16689.79960375622,10.031146372241002,286.41386159175903,481.95587713104203,9.771895939622482,78.29502213613884,3.2662134754089074,1
10.53809844277246,200.13982871773052,13867.244195734918,7.365015093298825,409.4467298474219,340.8088227507881,17.073123080434357,72.73063947852148,3.823092676110029,1
5.72930291193782,162.85758508798966,34573.678785724354,5.6548563609759555,415.28707217243715,297.6313652164491,13.990842219488343,76.74467671800038,3.5563948119631066,1
5.33568880893353,178.64011866627362,37993.182754531095,9.772521848077082,343.25835928715264,465.07279582402913,14.834256983868954,65.32653148577674,3.9219763810567607,1
,177.17402078695184,38977.33079809635,5.4771613075826755,402.49939282930575,484.17295329829204,12.300106807983639,61.56947695408594,3.2615917307845526,1
6.769834880813582,177.17325799319417,34596.001871740686,2.8660730298495407,369.5329964853245,389.51628608691357,17.268073630973504,64.86860787758292,3.655789569066617,1
6.848329601322462,195.45148242169228,15908.642086031294,6.241348598048285,319.26472220015205,404.2048591920263,18.93733758411463,75.39279510352954,3.7322020177545054,1
,231.15982406732792,12856.728623409941,6.977018582904689,344.44773731524475,392.51690179297003,13.217222686954642,80.95645791823173,3.3082941798432275,1
,205.08878887104487,27064.41840881681,7.398378635841076,304.9264750684554,409.501841738755,18.521791547503653,61.48610514453484,4.599572634095484,1
,155.864381695285,28224.774178494292,8.366722754847865,392.582582266922,421.343736166148,18.778696100794548,52.640593959329365,4.930189986333271,1
8.589202343654149,233.72797460195045,7263.056749130122,6.953307779687905,268.97135529751745,258.88020903971534,8.986363424137608,41.93043890143848,4.041445670962364,1
8.473649322846748,182.99719873110212,36412.488259683865,6.144665655290555,,414.3080549418767,14.255356261876557,56.73518664400297,3.4878163065453514,1
7.591346093540146,199.2553218244227,25383.765183442534,7.924616265268947,318.6104784917454,416.4456174773966,20.11882693183793,48.27120968228571,4.515150113779176,1
8.137767883092494,203.8618673386868,24172.70331260775,6.844017626422233,305.83257968719704,470.83626451802894,19.232961414138344,30.708421300394182,5.003825786209145,1
5.352565979714757,150.49521432008484,27795.732040940966,5.464057647765709,445.9383911976929,422.4225086996837,16.144510444073376,78.37484518269918,4.7791870088188695,1
7.998090253941313,241.0002765118872,9609.740604778377,9.842346073332996,229.57556091890592,428.8823659071389,14.990566983235226,39.842379091535236,2.626546783770298,1
11.89807802974039,228.1326731898399,8296.550611117107,9.899636695088747,346.6497504059977,500.1692103256438,15.486862374734358,63.529460122034095,3.024968486584322,1
7.442536475327727,180.85909058042748,18223.027079632317,8.577249576739348,405.32001567447753,564.7934853202896,14.768336556220618,57.75755359567784,2.191138421703526,1
5.1408005276963324,209.3585611702615,21407.614287150733,4.415975931396427,230.55585580745378,378.8971896117619,2.1999999999999886,86.73722285990391,4.19225744935354,1
,242.41342924802115,9783.368727453491,6.400151955741599,211.85159230220142,351.9973602254736,10.407257493252871,69.90949068136919,4.626701022502608,1
6.947915533873985,219.5943849063765,10337.541702863726,10.414781002259968,,453.1519380703697,14.213798854799677,61.150299294519726,3.685079273135882,1
9.62210598702481,182.90972778877608,30307.217674994205,5.657004242761536,422.44568076530226,573.3304971144634,17.69971822487213,45.90678242024327,3.975571849056162,1
5.3612116660984634,171.3155430385799,24709.72885813722,4.184890691838287,366.81497891911323,490.65874698927604,15.12267224612117,33.11961259894035,1.81252893956422,1
4.909518983025118,186.19070317130723,13652.602029885013,9.318247597478518,,460.56672194405206,12.159456909040728,89.8302092930403,3.7855066443800336,1
6.376408434486552,182.1210381950736,33046.727605817854,5.35153318891046,362.35214343376356,350.23632637500947,7.5925157501404215,66.22567377981284,5.404045772985421,1
3.9401254598978195,163.17165313895137,25911.32167953699,4.138540036994002,371.96717975283417,487.9851851449728,17.751705391115934,63.61240285441542,3.4780048078684977,1
6.916825973221457,210.86043856058933,29263.554068981717,6.011610979169929,252.23132963398223,392.3635857582856,12.892210110530016,77.0797800059377,4.598622246118412,1
9.146557555894002,226.09342489483134,6787.484660017703,9.241762922024453,319.02580857134706,459.5690213665925,14.110476241241429,80.5711461864126,3.210881938583371,1
10.268414718941344,225.07421807536366,14694.420624957002,6.72284290895704,300.7637719072286,353.6309128926869,13.553796408122821,64.01294426739247,5.199864588297582,1
8.787667940586466,232.46263718036698,7035.13379657523,9.306448972235803,,415.62488165905114,12.051416569717276,,3.489945595277838,1
7.368768530294821,213.1970192164436,18452.02299450765,8.292444792039035,294.34485798287767,496.2708509833169,10.545091766314385,94.83774269711355,3.8138812762667715,1
9.352719752960567,207.46516043581175,23558.5547458282,6.504916049493928,346.5165346873108,420.5945918938736,10.986682526950062,,3.3982641645653175,1
9.393148441549062,215.05136457391643,20592.258942126427,10.08953714883008,331.338738654354,447.0744599342789,10.778632633397706,54.4269683662254,4.665681059368009,1
7.296572875466082,197.64695056521748,22535.085158347272,9.288199604583655,323.4490541501673,353.0629065748293,6.039669028207072,82.53617278221556,4.67916864329843,1
8.90086469660199,211.3068119064913,9592.151333127596,8.863272376077974,348.4378198773213,333.77532714280227,18.26795085399624,68.33316991333467,4.518750669722005,1
8.107244312818498,228.17185869027904,18364.83141799289,6.185947771279679,246.94261132183635,369.90319874889263,14.613422635818381,101.35152539223304,4.688271256294098,1
7.804368873943725,216.67386912339217,14160.68676634536,6.060143581856844,281.3559753961226,468.2125374032706,15.147546975476814,62.86062679512962,4.075556975063991,1
4.666148130914806,171.28870012027198,35680.067877428795,4.8943736166150975,314.61385120734735,501.9028641271134,14.210624450932642,56.910254057304385,4.55686375232757,1
10.905076410065519,207.0048365573147,16099.151895652394,8.186478946067783,369.68386689751986,575.3090369357701,17.556879619378833,80.74984922425074,3.7202643792172,1
4.739548767002988,162.24688566600025,27215.90274170991,2.862535374452988,372.8150748102446,437.21759018140494,15.13047648872248,65.0912914244809,2.942348225414489,1
9.869231934989052,223.7726613185774,29549.65882291618,7.716922923418477,281.11849034749616,356.1819158560579,14.202664062204065,84.01358459214303,4.736849577023042,1
,182.58222779929253,19575.475362719964,10.048383219584942,424.68899407738843,383.49095391355945,19.482945181992534,76.6347982494804,4.329204049946698,1
5.827541211542772,191.00493039601548,25863.34324460301,4.823831505497687,316.02551294615796,370.3572882122672,18.36185806407758,48.6581086223875,3.1791287413400817,1
0.9899122128791387,133.21694156018071,16922.853898585203,9.29328864439756,444.3757306927798,322.29119123589123,10.430076340816356,43.578465511884225,5.1606037881606035,1
,235.24058730539934,10443.796533894729,7.605518818298341,,319.8429300956216,8.286550373023829,80.54035147331061,3.900508521463043,1
9.485832873402854,218.7382355335101,15357.83337292032,8.534458442405425,315.83139625832393,429.62221218257963,15.621138695886827,64.8260282011821,3.221129818784097,1
6.435722716949114,214.72466925844697,9363.85398761785,9.997623566525121,273.4631393655443,508.34520701170817,12.925869662663729,71.42858985087607,4.925339107073759,1
6.365497241052185,205.0565357935376,7040.737620777599,11.30283118849055,325.32854340517343,371.5796340409174,16.352858005837504,74.31259211793054,5.125416576401367,1
,202.47516230974298,23828.207681634354,5.531684612810469,409.2862102681366,414.61765510548713,13.797656407460636,59.52166407500343,5.266367538576662,1
5.452214926167417,199.22846754405663,14446.812389685841,7.689190528554683,298.3184182542306,469.1319512580189,14.020507420373008,95.30623861595618,5.190533810336875,1
,215.9665791330122,21852.437944482022,7.457514884222507,283.75582393263267,364.70109535858876,11.383209883876589,76.5388028414302,5.0763624641800265,1
5.433466238973562,177.82830229271073,31421.73163322104,4.584133909828415,347.0973536720579,490.2846741272502,16.066439028217076,58.41669860568201,2.871196030589475,1
7.374775413656679,217.69864379800245,12285.891482607538,10.038245002074108,,358.98325438036915,16.293715614294968,93.78437986181939,3.5922647284429,1
,175.70855329229607,25954.031764320844,6.229321818270924,346.2250616334712,379.29064585960185,13.636910032644153,50.59076525302173,2.951395753410233,0
5.226941884272904,177.31960335088084,28398.554196372443,6.294517392979037,336.2929184546406,328.38742980421273,18.463094761579384,62.07590198942495,2.2595502886491894,0
4.594209164354396,185.63285813186496,27981.091190195864,6.761683214465978,354.7852174343189,380.72325234526323,13.983833008387478,74.57691444202689,4.917909886714817,0
6.784133023750861,212.44233820906925,12827.621006985364,7.403641894087093,,328.0335757343945,10.86177527103439,89.57703602607518,5.03582284435287,0
6.400256164229511,172.2990001423738,15936.247359864004,4.935997766107353,340.3929303663409,435.4056098362427,11.075621804849504,58.36599451072914,4.561493818692693,0
6.839415897979054,166.8669703511137,28508.637799593933,7.238828645086748,,460.7659944495249,11.378737972966746,73.46513313160924,2.854526551578415,0
6.901863448736066,164.72348623241737,20442.61501430499,5.163931372998991,341.53708898075774,468.4163498271398,10.362622626299128,65.69487776478398,4.047907292461217,0
,191.55481515273854,22462.113287036183,8.186258380252383,,349.95453401087576,17.247307224770736,76.76779656160039,5.260301115251683,0
7.888843574059525,228.48839375396625,15824.788728849353,8.38894421399903,314.8432912662629,423.66270745956757,17.630362462120956,56.420210305518,3.6305239854418616,0
5.527633482507711,218.51892308470815,22095.637163625644,6.436288160630948,,412.86761049011227,12.640135480276513,44.328641393859634,4.591137050219068,0
6.492403121956253,234.9145120239778,18607.213192973988,8.620697294848203,302.1313058651816,442.10420764013503,14.116823608926552,65.6367585787979,4.383394691806273,0
6.684699736748975,193.84093110096603,34157.18447357784,9.876574050392144,344.5354072354149,498.063996249716,8.818756566850709,66.65935223322833,4.030659830632323,0
,196.33467279621243,24108.127550510275,7.843143600307158,352.62391167393247,428.77061040859,10.287673166557624,73.44593375629363,5.034682957349176,0
6.223677774999095,238.08421065543837,22423.495207292573,9.336773799527514,,474.66533168597664,14.027765944351984,80.77427549141677,3.9195750574749875,0
4.758648346768645,203.53783248501048,23603.065416831174,7.667128478800443,324.08433407149784,288.91245683813605,18.064956579413092,85.91666620114039,4.405508764376716,0
7.440825031061319,183.362712601924,17259.852302409414,4.6102446924534215,335.6264426329922,452.9952927870204,9.700906282901087,80.53706529171714,2.496342612338434,0
8.054885744073163,200.9434839528824,12642.065947280009,7.309821638629845,334.4420643076838,446.7484416115787,14.94908036525527,71.20203815261473,3.514097774584284,0
7.06183097218188,215.9463220151335,24991.766020523846,9.138390839362147,321.4733595649965,431.4246894278691,12.950444156120966,64.02559032278475,4.299018586936102,0
,214.73783068999916,12666.005324849046,7.092691320173934,302.4917680919928,319.4230514870244,15.43383428120842,92.69393563830354,5.005878529984143,0
7.611609817181437,222.25226947453922,25063.683013317812,8.561123755060423,287.9481232044328,505.2654826373972,18.2737569562791,68.39541320826186,2.873261209549148,0
4.6914383151202195,200.88940639383003,32182.262317798355,8.571649638299693,364.7467863440447,516.8516225307658,12.404438749151211,85.02622691054913,2.730792274371549,0
8.064170137236562,209.83933337513497,8712.00258845446,8.591510126308991,355.44372109287366,338.8481579462765,18.721311565047074,106.24306597594679,3.246077223248075,0
4.292966858149657,212.80864540548384,30434.269118406635,8.630313014071895,333.48254007833225,382.9223629717562,15.779921970237353,39.775513219931405,2.8049235828692907,0
7.865756954092344,184.912917120698,16147.001950433063,7.321343442882046,,505.9128644709307,11.092841670393,88.04898896235098,3.738618342932626,0
9.085637101693884,238.22196802665178,9001.658753142132,9.820230918736057,325.1048470296242,381.3465821492757,19.19574006013147,98.49081929088932,2.5440202755440535,0
6.592442507785291,242.4804726770679,9381.239930798447,7.303183678175727,312.8143949567998,440.60113456028665,14.02729679512936,70.92987947008055,3.0608273538358923,0
7.0328187262222395,168.8223952533804,29370.26418381893,5.390593422595753,,521.7808841520609,21.11924924525698,58.87676573201324,3.633373288668084,0
8.990317233704655,195.80902842150493,23728.294014562052,7.508305289508399,348.71461261339243,551.5403897934349,15.254391841066877,75.9078693330705,4.494544339362194,0
8.561218924457805,205.36683110631657,16686.312760329496,8.159299081006804,,347.8409648944553,18.893136608544012,68.089865465004,2.8138885986983486,0
6.7391576920220535,156.48275940474178,30950.681099821508,6.543089824078055,363.17962351383323,425.288836697235,11.653457753679334,70.36704881802933,5.214484016180421,0
,209.4268373223024,20827.983843588518,6.5913711396627885,313.8746838886085,567.6041513702078,17.95484850578748,40.140151997980645,4.238252980379006,0
6.492627157365379,213.06538481772856,34314.08709117726,9.04114608484344,335.29192590906365,313.2547429967247,11.135311827023884,70.82910986892458,3.3787784927745594,0
6.753128352860487,191.9829945402664,18222.931957438417,3.9209736624247262,296.1966180415413,389.74246214090203,9.689143567978249,92.21961522923112,5.102516756563615,0
5.039373608702727,142.8605979960346,40829.353167079826,7.27154271028571,,386.803056636904,16.823772930441862,52.29711325231761,4.957419783113156,0
8.296344055589273,198.19705121398164,17468.99980174377,8.262903987469691,369.5907404838077,294.32514221521586,18.026098152350755,44.06162518425721,5.400810789347245,0
5.455599351643056,152.38673465827236,37620.24846932248,5.783579818643897,,343.4175877984175,14.401654088327348,41.109869374951785,4.4763487151197605,0
7.9181833208614965,224.15200454884615,20012.172975903424,9.008726093549441,302.393605292741,421.89008282690844,22.187849207934164,72.72786842315767,4.7641935943067075,0
5.018045870383922,194.66816713135506,27317.09944429893,6.155483652519991,,313.47795930261015,10.407478803660013,85.68527247401492,5.035153706923996,0
6.495435285215991,252.0109026099683,32775.63258497812,8.479302000403932,,330.045051770925,9.854011285237675,80.56107733085949,3.3904705401970827,0
,203.05024386397616,28184.900526966365,7.076633581769529,344.5241792801903,445.7007612398767,19.775367127025334,53.2701515784731,4.456104061234216,0
8.783167623905637,218.0328397705385,16183.586649397506,7.390474095948067,334.0538854587382,389.0216156030328,16.354520235606856,47.10098206923328,4.274136884143136,0
,184.75069791262922,28499.10732797347,6.550031094059824,330.71954876938406,381.50160357350296,11.044405134168414,62.01482209272951,3.403269587083857,0
8.159666704184943,215.64821633422147,17068.29886291952,8.769621767000698,319.2532011303291,459.54115883111615,14.192544352996777,60.373722302826465,2.9571948491508113,0
7.685396843315841,230.33570757087398,7324.701425458467,7.991366182885692,331.5125334296874,492.8503913894517,14.233951597560974,74.0686581571863,4.179187127681619,0
7.76202074451675,173.63674203102448,15548.416673502203,5.018671102233063,330.39097625993696,520.6407737607899,11.147704109056633,87.48150459921058,3.2563013285827784,0
7.207931097430971,204.01034652932566,18493.872175475164,5.557863755660677,311.5682271859919,437.51204208786646,12.99459553667674,31.39045029431969,4.705561883525115,0
6.98704150028991,169.7271157728339,19472.624328496444,5.017698088295537,366.01891959337064,425.6709639584517,17.31468112565352,48.8821984337697,4.475161102744778,0
4.69219656349297,221.54777341772672,24211.63077025936,9.363249825363392,307.71399582698444,406.55166701639206,12.6182517815746,60.003147675998655,4.009006061677201,0
,219.7257126431681,9840.782819850461,8.51365460907883,309.83873238358365,396.80565205746944,12.428763405196833,71.62549656666408,3.1834353228956065,0
4.059431468029172,200.38307954578062,25770.00672165666,8.34212976694786,,414.157826023051,11.084834057503656,,4.330321564154249,0
8.389945658771296,213.66568478805857,17674.706148701305,8.34881476124955,,471.36988047481685,19.301248206316075,70.82951340717081,3.5697173123209334,0
10.695532491586295,220.45107827315525,10571.770376968932,6.521422284947895,295.9760943834978,414.2560864758929,14.774800598861418,58.735932885039375,4.154845327510767,0
6.791696906894755,175.89434585427836,21467.950865982875,7.101223816321487,349.49217731774996,427.2397403288587,12.556983190453082,55.25391162576403,2.817391373961896,0
9.953952111556116,232.94900187336617,3773.2811465808113,9.97984962210093,,339.88302869364236,18.343590214904054,82.44900207544099,4.052905069433097,0
,218.986406241385,9836.401847179895,7.064672494896746,328.72428899396186,386.34524747738277,15.547963572423782,57.32811605783707,3.837256627123341,0
4.489783796199172,188.2519391176551,14906.047921749065,8.486030243192529,374.2269262476081,518.5852526497778,11.22657798925934,65.18275873376899,3.7762256314794493,0
8.020869102871476,175.8736762101069,21759.363929401574,7.487278120016829,352.98311196312886,428.66096486233664,4.966861618807002,72.30521867157222,3.4421212362954994,0
5.0900353321672975,174.26635748737323,34094.05717743785,6.741909445204502,376.6636078793938,526.3610815801607,17.107563130581752,48.5462574960863,4.838862280223715,0
6.466874708929867,214.33727039379892,14848.12948874036,7.054937966486287,304.57324510743223,304.9563717110235,12.180826012665591,,3.4081687916535586,0
6.702496216244025,208.55378445475998,29057.22761748945,7.029491110970193,302.7449601923821,361.947758191616,10.61458158945743,53.87973715099733,4.267952933982107,0
5.766204133561628,179.57265248274012,27700.121945252253,6.198937218819007,,536.2686726684562,12.828120735218874,90.00676549871449,4.472018169722266,0
6.571099216507485,207.74102501484316,23372.882653692348,6.280195162130877,313.8469724655427,497.90231984559006,12.87480497903141,75.41671019846203,4.555949236427071,0
8.509220048921595,200.30434810024082,10587.304929474993,6.392545063613865,307.39895951786934,585.2226283821852,11.798990545970867,63.82756869408699,2.5198915810235114,0
5.953981878134785,186.45708374957468,32241.079614323662,8.439680712314411,347.71315716547457,416.09099789345026,14.638926518042013,68.90775427223289,4.071916487170485,0
5.403196491704968,185.64352271740688,27509.89342471555,8.257587185132989,,587.3786921402553,10.024039184655237,63.397499850611325,3.871463111097292,0
5.596929951315809,162.7246722581785,23930.374548905656,7.456556509724278,,535.3395605256891,19.174738706418907,54.966316649152496,3.506764606330233,0
10.632909606071516,198.37801183496515,12958.74845688364,7.135496643869766,322.6232486591874,522.0278703100935,16.72219460413686,71.77601755015179,3.72245485080585,0
4.91681922881674,162.45678429062133,22829.123211930557,4.024455657493151,360.5904450901426,541.7723150597343,11.580140749581517,,3.8367032388187607,0
7.1830959315085465,200.36815895582518,13501.677965117036,7.982096708062272,358.33184894940985,617.5409064911263,11.176548128135948,71.53683430131463,3.8065394387932265,0
5.923441414571481,167.65860220231826,25951.554035672933,6.296103203499958,350.38198108957073,471.85751068419114,15.770464179694784,53.32181233421085,4.107363630145296,0
7.377036503769029,175.00827573199038,15340.951839023182,6.144844982231076,371.01052383443306,579.4618244285435,11.915739635208695,78.1791708384043,4.531658688151207,0
7.833495881064739,220.95743260845882,28338.98146056608,9.370848444420924,316.2744033370946,462.14242417044414,15.333004583810009,57.03352176567174,5.5808299630354234,0
4.745764371481156,186.3031370656567,33153.81297558052,8.840473500525777,370.1678510128087,296.96410172607307,14.784313577379407,48.45137453619465,3.6991462587291006,0
9.055825784677507,196.47589885726762,20226.287944826712,5.838594348296554,298.80356031305337,342.35941054072777,12.813634258709556,84.27921839519584,5.456912830156691,0
5.492155982957838,176.27140374150653,26422.097888905493,8.072933637567953,366.64476621156456,500.9387878651716,7.609797727014268,59.39678681320408,3.294129366085436,0
4.487517479010939,199.05140273340558,36860.468899312655,9.751560796636285,338.049427529092,390.5669453150999,8.123470111531901,75.668784523371,2.7657222477016736,0
7.027185659271876,185.32070143113657,30988.97301937858,8.600477186834942,327.46266996635546,326.2690801979097,9.98201022863941,52.71658853811383,5.353043339815189,0
10.200644508442188,182.08060130241984,8016.202938437553,5.5675006420508915,337.78157990042223,291.60028278972356,13.469924019423274,50.567372131679306,5.174719758892985,0
6.784279329300363,140.36670861252435,17569.57981864576,4.084932416197642,,374.18183997326213,10.634230121896053,97.08705976226209,4.045547056489322,0
8.08041524398239,166.89170013825074,18136.128858582844,6.867552960029958,,600.9372030330944,16.30779008749954,55.586141732364176,4.070824291566874,0
,191.3482590490084,14017.372065676183,6.490700311377002,345.5604811564392,423.9783891770644,11.863248320378261,65.79168659116394,4.167336456868864,0
7.344975869046369,182.30694217406872,5689.804404872833,6.764349993180452,373.87278500525446,360.1844730557162,20.48390229703,73.48898065084018,3.4187631946436317,0
5.923739954690041,200.561212598199,33306.01253765967,7.430037412770904,,399.9483324962554,13.797869680117401,63.46340880072283,3.8844603708206806,0
8.285395274908012,196.55206780599016,19096.82236947592,7.3578572545432035,342.9368809897122,388.94116300743104,14.151473071718101,73.18701322910556,5.438487906597953,0
5.94951876406115,160.44263125887431,16898.808297192718,6.045906439607806,367.3285416831002,451.01278841833715,16.359951099329464,62.36823391884996,4.072197621614668,0
,192.20216811021962,34160.92514352129,8.963155528278786,363.4727979482551,474.7817344225263,15.905270431900078,50.80782511660748,2.9983354715810404,0
,215.99711663155819,35971.02511348583,10.03050815644373,330.85892653323094,558.108549013308,14.337804381879778,81.76977525321638,2.9341370013330885,0
5.296578803810236,220.0808324081126,39537.08646010253,9.232766061940334,322.43359180720375,393.38860326875067,10.583336152737274,58.80146948488685,3.9184698008316814,0
10.282067974894762,198.5463634904045,8108.297321624606,5.548407103735634,332.0179352741973,568.0789801609983,15.661692291693953,28.77061883880711,4.5729230043865705,0
7.01683611325458,167.36218705179016,18014.99570314822,5.903058231468139,362.523415862375,471.48439459306235,10.692587986909416,45.002014419832086,4.101397991008648,0
6.871607245014967,197.51709338436095,19557.99372436916,8.31134872749755,355.0872579059655,379.50773853152845,18.240711615825887,65.6942303934959,4.180389311503939,0
,214.17232983223613,8985.911807108885,7.2979726595691305,,498.8039168835444,9.583323113158656,37.61648538371824,5.504749396920436,0
8.274069058697867,195.8033305348776,18091.20261463097,7.42210444660359,365.4072222417801,369.19833429369726,16.996330277382242,,2.5754230277099115,0
8.238878989445276,198.2134051416807,11451.312217210629,5.3089895602046955,309.3294234572413,401.0637636598361,13.243329279142415,81.19771042934019,2.784712796717906,0
5.791154373453377,190.43167918167313,20288.235569468674,6.298365795305266,347.04102025515056,544.8574805951714,17.70683826106898,84.3881914284642,4.104834816564649,0
6.153368956728868,237.13982778480295,22052.03461898169,8.090493963325427,306.23917986795703,485.0984831368037,17.07526258936946,58.10825855736369,4.030337485422805,0
7.303051906328316,196.95287516726086,22053.01026214273,5.392692829400886,305.2215636071631,451.60592395435793,14.66556052806635,71.71077867727018,4.144869940408154,0
7.592672300075482,177.08083947966972,14912.22550624187,6.041143671607493,349.24061445133964,355.28444229142696,17.161966066690923,42.115256925159954,3.3414267280659695,0
6.7841161148075155,189.60834666312746,12736.86500142577,5.935771844008357,,480.30858096175547,20.6064086396986,76.62148875956959,4.072186607547674,0
5.606856130577717,211.51309718534105,32423.462685108596,6.812943275393427,,446.38640359860887,20.926950178989898,52.218978737459175,4.070966098496005,0
